,make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid
1436,2004,22.83,2500,Diesel,1,8874.61,Nissan,Manual,Silver,Full,0,Yes
1437,2011,14.62,4000,Diesel,1,10087.7,Honda,Automatic,Silver,Partial,0,Yes
1438,2022,8.48,3000,Diesel,1,11047.48,Toyota,Automatic,Black,Full,2,No
1439,2020,19.29,2000,Diesel,1,9277.24,BMW,Manual,Gray,None,1,Yes
1440,2003,15.07,1000,Petrol,3,3877.97,Honda,Automatic,White,Full,1,Yes
1441,2016,17.07,3000,Petrol,3,8826.73,Chevrolet,Manual,Gray,Full,0,Yes
1442,2013,14.35,1500,Petrol,5,3812.24,Chevrolet,Automatic,Gray,Full,0,Yes
1443,2023,27.87,3000,Petrol,4,11105.64,Ford,Manual,Gray,Partial,0,Yes
1444,2008,10.21,2500,Petrol,5,4405.18,Nissan,Automatic,White,Full,1,Yes
1445,2002,32.17,1500,Diesel,2,7127.98,Toyota,Manual,White,None,0,No
1446,2003,16.05,3000,Petrol,5,4941.03,Honda,Automatic,White,Full,0,Yes
1447,2016,18.92,1000,Electric,5,8814.84,Tesla,Manual,Black,Full,1,Yes
1448,2005,15.13,4000,Electric,1,12899.78,BMW,Automatic,Black,Full,2,Yes
1449,2017,14.92,2000,Diesel,1,9462.79,Ford,Manual,Red,Partial,0,Yes
1450,1995,14.08,2500,Electric,1,9313.34,Nissan,Automatic,Blue,Full,0,Yes
1451,2008,21.01,5000,Diesel,4,10564.59,Chevrolet,Manual,Silver,Full,2,No
1452,1999,10.95,800,Diesel,1,4800.32,Nissan,Automatic,Gray,Full,0,Yes
1453,2015,19.82,1200,Diesel,2,7211.81,BMW,Automatic,Black,None,0,Yes
1454,2020,7.08,5000,Diesel,3,8937.97,Honda,Manual,Gray,Full,1,No
1455,2008,19.37,1800,Petrol,2,6015.44,Ford,Manual,Silver,Full,1,Yes
1456,1998,22.25,2500,Petrol,4,5370.89,BMW,Manual,Red,Partial,0,Yes
1457,2016,11.63,800,Diesel,1,7202.92,Toyota,Automatic,Red,Partial,1,No
1458,2017,21.39,4000,Petrol,5,9583.23,Tesla,Automatic,Gray,None,1,Yes
1459,2019,18.26,1800,Electric,3,9950.85,Tesla,Automatic,Black,Partial,0,Yes
1460,1995,25.99,1200,Diesel,4,1518.59,Hyundai,Automatic,White,Full,0,Yes
1461,2016,13.72,2500,Petrol,2,9488.82,Kia,Manual,Blue,Full,1,Yes
1462,2017,32.08,5000,Petrol,1,16239.17,BMW,Automatic,Silver,Full,1,Yes
1463,2013,6.05,3000,Petrol,4,5435.85,Ford,Automatic,Silver,None,0,Yes
1464,2002,16.35,5000,Petrol,4,7743.18,Ford,Automatic,Red,Full,2,Yes
1465,2009,9.51,5000,Petrol,5,9931.08,BMW,Manual,Silver,Full,0,Yes
1466,2015,27.26,1200,Electric,5,10515.47,Kia,Manual,White,Full,0,Yes
1467,2009,16.69,2500,Petrol,5,5280.87,Honda,Manual,Black,None,0,Yes
1468,2003,17.14,2500,Diesel,2,6424.61,Kia,Manual,Blue,Full,0,Yes
1469,2015,20.22,1500,Petrol,5,6382.86,Tesla,Manual,Blue,Full,0,Yes
1470,2003,17.98,5000,Electric,4,11485.39,Volkswagen,Manual,White,Full,1,Yes
1471,2004,15.03,4000,Diesel,4,6897.79,BMW,Manual,Silver,Full,1,No
1472,2014,11.72,800,Diesel,4,3764.71,Hyundai,Automatic,White,Partial,1,Yes
1473,2019,18.84,800,Diesel,3,5214.95,Tesla,Automatic,Blue,Partial,0,No
1474,2015,19.89,1800,Diesel,3,10149.63,Nissan,Manual,White,Full,0,Yes
1475,2020,21.48,1200,Petrol,2,9022.51,Honda,Automatic,Blue,None,1,Yes
1476,2003,27.56,5000,Petrol,5,9853.56,Nissan,Automatic,Silver,Partial,0,Yes
1477,1997,7.13,4000,Petrol,4,5935.56,Honda,Manual,Gray,Partial,1,Yes
1478,2014,17.66,1800,Petrol,5,4216.27,Volkswagen,Manual,Blue,Partial,0,Yes
1479,2019,23.96,2500,Petrol,4,9276.84,Kia,Manual,White,Partial,0,No
1480,2020,17.38,800,Diesel,3,6926.63,Nissan,Manual,Red,Partial,0,Yes
1481,2005,6.31,1000,Petrol,4,1739.57,Volkswagen,Automatic,Blue,Full,0,Yes
1482,2000,11.54,1500,Petrol,2,3586.21,Nissan,Manual,Red,Full,0,Yes
1483,1996,19.64,4000,Electric,1,10746.4,Chevrolet,Automatic,Red,Full,0,No
1484,2001,19.46,1800,Electric,4,8970.15,Hyundai,Manual,Red,Partial,0,Yes
1485,2012,21.36,1800,Electric,2,11797.6,Volkswagen,Manual,White,None,0,Yes
1486,2021,14.09,4000,Diesel,3,11132.86,Volkswagen,Manual,White,Full,0,No
1487,1996,19.3,3000,Petrol,3,6250.14,Honda,Manual,Silver,Partial,1,Yes
1488,2021,13.27,1000,Diesel,1,5894.35,Tesla,Automatic,Blue,Full,1,No
1489,2011,19.3,2500,Petrol,5,5898.49,Tesla,Automatic,Gray,None,1,Yes
1490,2005,18.27,800,Petrol,5,2751.02,Honda,Manual,Black,Partial,0,Yes
1491,2021,13.9,5000,Petrol,4,11047.14,Nissan,Manual,Gray,Full,2,Yes
1492,2006,25.79,4000,Diesel,3,10458.86,Chevrolet,Automatic,Red,Full,1,Yes
1493,2021,9.47,1200,Petrol,2,4847.96,Toyota,Manual,Blue,Full,0,Yes
1494,2013,17.29,1000,Diesel,1,5135.82,Hyundai,Automatic,Red,Partial,1,No
1495,2016,13.79,1500,Petrol,5,4574.16,Hyundai,Manual,Gray,Partial,1,No
1496,2018,27.17,1500,Petrol,4,6037.44,Nissan,Automatic,Silver,None,0,Yes
1497,2019,20.99,1200,Petrol,4,7569.66,Hyundai,Manual,White,Partial,1,No
1498,2001,14.75,1000,Petrol,3,4459.78,Honda,Automatic,Gray,Full,2,No
1499,2014,16.6,1800,Electric,2,8498.18,Ford,Manual,Gray,Partial,0,Yes
1500,2000,27.31,1500,Electric,2,9216.63,Kia,Manual,Black,None,2,Yes
1501,2015,13.27,1800,Petrol,5,5038.7,Toyota,Manual,Gray,None,1,Yes
1502,2018,9.18,3000,Electric,4,10690.8,Kia,Automatic,White,Partial,1,Yes
1503,1995,19.46,1000,Diesel,3,3519.08,Kia,Manual,Silver,Full,0,No
1504,2011,19.57,4000,Petrol,2,8337.57,Chevrolet,Automatic,Silver,Partial,1,Yes
1505,2023,21.33,5000,Diesel,4,13978.88,Volkswagen,Manual,Red,Partial,0,Yes
1506,2005,21.36,800,Electric,2,8434.94,Volkswagen,Manual,White,Partial,1,Yes
1507,2016,26.85,3000,Petrol,1,12109.06,BMW,Automatic,White,Full,0,Yes
1508,2020,9.41,1800,Petrol,2,5375.33,Honda,Automatic,Black,Full,0,Yes
1509,2022,11.99,1000,Petrol,2,6604.62,Hyundai,Automatic,Blue,Partial,1,Yes
1510,2012,21.31,3000,Petrol,4,8794.24,Toyota,Manual,Silver,Partial,0,Yes
1511,2015,12.47,1800,Petrol,2,7282.17,Hyundai,Automatic,Red,Full,0,Yes
1512,2011,10.72,5000,Diesel,2,11689.98,Nissan,Manual,Gray,Full,1,Yes
1513,2001,27.33,5000,Diesel,1,12285.24,Ford,Manual,Black,Partial,0,Yes
1514,2011,9.9,1200,Petrol,2,3089.49,Chevrolet,Manual,Gray,Partial,1,No
1515,2014,16.24,2500,Petrol,2,9351.49,Chevrolet,Manual,White,Full,3,Yes
1516,2003,17.7,1500,Diesel,4,3743.67,Ford,Manual,Red,Full,0,Yes
1517,2011,24.55,5000,Petrol,3,12196.88,Hyundai,Manual,Silver,Full,0,Yes
1518,2014,8.66,2000,Diesel,1,8592.59,Volkswagen,Automatic,Silver,None,1,No
1519,2016,20.08,5000,Electric,2,15700.14,BMW,Automatic,Blue,Full,0,Yes
1520,2016,13.55,3000,Electric,3,11075.74,Honda,Manual,White,Full,2,Yes
1521,2022,21.14,800,Diesel,4,5273.08,Ford,Automatic,Silver,None,0,No
1522,2023,13.47,1000,Petrol,1,6134.21,Toyota,Manual,Red,Partial,1,No
1523,2002,25.86,3000,Petrol,4,6095.28,Hyundai,Manual,Red,Partial,0,Yes
1524,2011,13.5,2500,Diesel,3,6883.01,Volkswagen,Manual,Red,Partial,1,No
1525,2001,5.69,5000,Electric,1,14423.09,Honda,Manual,White,Full,0,No
1526,1995,14.06,4000,Petrol,2,7028.75,Ford,Manual,White,Full,2,Yes
1527,2007,16.69,1000,Petrol,3,4424.02,Ford,Automatic,Silver,Full,1,Yes
1528,2017,23.41,3000,Diesel,4,9951.89,Chevrolet,Manual,Blue,Full,0,Yes
1529,2013,11.71,2000,Petrol,1,6553.01,Nissan,Automatic,Blue,Full,1,Yes
1530,2021,11.81,800,Petrol,3,7040.07,Chevrolet,Automatic,Blue,None,0,Yes
1531,2018,22.8,1500,Electric,3,10097.61,Toyota,Manual,Black,Full,0,Yes
1532,2013,11.12,1000,Petrol,4,5410.97,Ford,Automatic,Gray,Full,0,Yes
1533,2023,17.11,2500,Petrol,4,9253.24,Toyota,Manual,White,Full,0,Yes
1534,2011,17.21,4000,Diesel,2,10200.91,Volkswagen,Manual,White,Full,0,Yes
1535,2007,19.09,2000,Diesel,2,6131.96,Chevrolet,Automatic,Silver,Full,2,Yes
1536,2023,14.25,1500,Petrol,3,8254.82,Hyundai,Manual,Gray,Full,0,Yes
1537,2010,13.37,1800,Petrol,4,5092.38,Chevrolet,Manual,Red,Partial,2,Yes
1538,2002,19.67,800,Diesel,3,3253.9,Ford,Manual,White,Partial,1,Yes
1539,2013,13.52,1500,Diesel,5,6312.94,Ford,Automatic,Blue,Full,0,No
1540,2012,11.2,5000,Petrol,4,7931.81,Toyota,Manual,Black,Partial,0,Yes
1541,1995,24.14,1200,Petrol,5,4359.86,Hyundai,Manual,Red,Full,0,Yes
1542,2008,20.44,4000,Diesel,5,10582.32,Chevrolet,Automatic,Red,Partial,0,No
1543,2013,26.84,2000,Diesel,4,6679.7,Ford,Manual,Black,Full,0,Yes
1544,2009,21.92,1500,Diesel,2,5973.91,Hyundai,Manual,Black,Partial,0,Yes
1545,2012,11.66,1200,Diesel,3,3783.6,Nissan,Manual,White,Full,0,Yes
1546,1996,18.48,1500,Diesel,1,5639.86,Toyota,Manual,Black,Full,1,Yes
1547,2016,12.92,3000,Petrol,1,8710.4,Chevrolet,Automatic,Silver,Full,0,No
1548,2022,9.74,1800,Diesel,4,6445.68,Tesla,Manual,Red,Full,0,Yes
1549,2011,15.76,800,Diesel,2,5777.81,Tesla,Manual,Red,Partial,0,Yes
1550,2012,22.91,1800,Diesel,2,6041.93,Toyota,Manual,Blue,None,1,Yes
1551,2000,19.37,3000,Petrol,2,5688.41,BMW,Manual,White,None,0,No
1552,2013,11.05,1500,Diesel,1,6759.66,Volkswagen,Automatic,Blue,Partial,1,Yes
1553,1998,15.59,1000,Diesel,5,1585.56,Honda,Automatic,White,None,0,No
1554,1995,17.29,1200,Petrol,1,3032.2,Toyota,Automatic,White,None,0,Yes
1555,2002,9.55,4000,Diesel,2,7846.87,Kia,Manual,Gray,Partial,0,Yes
1556,2023,21.57,2500,Diesel,1,10565.31,Toyota,Manual,Gray,Full,0,No
1557,2017,16.86,1200,Diesel,1,6362.36,Kia,Manual,White,None,0,Yes
1558,2001,11.05,1800,Petrol,3,4234.47,Toyota,Automatic,Silver,Full,0,Yes
1559,1997,10.76,1200,Petrol,4,1047.22,Kia,Manual,Black,Full,0,Yes
1560,2004,23.5,5000,Diesel,5,10539.39,Volkswagen,Automatic,Gray,Partial,0,Yes
1561,2004,16.1,1500,Diesel,3,4484.52,Hyundai,Manual,Black,None,0,No
1562,2013,23.95,3000,Diesel,4,10564.03,BMW,Manual,Gray,Partial,0,Yes
1563,2008,25.86,1200,Diesel,2,5199.52,Tesla,Automatic,Silver,Full,0,Yes
1564,1996,23.11,1200,Petrol,3,3282.49,BMW,Manual,Blue,Full,0,No
1565,2022,15.33,3000,Diesel,4,9973.38,BMW,Manual,White,Full,0,Yes
1566,1995,5.51,5000,Electric,3,9260.29,Volkswagen,Manual,Silver,Full,0,Yes
1567,2017,19.56,5000,Diesel,1,13330.76,Toyota,Manual,Blue,Full,1,Yes
1568,2017,28.46,2500,Electric,1,11637.31,Ford,Automatic,Black,Partial,1,Yes
1569,2022,17.82,2500,Diesel,3,8018.07,BMW,Automatic,Red,Partial,1,Yes
1570,2012,8.05,5000,Diesel,3,9232.11,Tesla,Automatic,White,Full,0,Yes
1571,2001,14.63,1000,Petrol,5,2134.23,Toyota,Manual,White,Full,0,Yes
1572,2023,17.08,2500,Petrol,2,10640.91,Ford,Automatic,White,Partial,0,No
1573,2002,12.51,5000,Petrol,1,9929.24,Honda,Manual,Gray,Partial,0,Yes
1574,1995,5.18,5000,Petrol,3,6947.85,Kia,Manual,Black,Partial,0,Yes
1575,2019,17.51,1200,Petrol,4,5347.66,Volkswagen,Manual,White,None,0,Yes
1576,2017,14.08,2500,Diesel,2,7245.93,Nissan,Manual,White,Full,0,Yes
1577,1997,26.86,1500,Electric,4,8441.95,Volkswagen,Automatic,Gray,Full,1,Yes
1578,2018,18.51,3000,Diesel,2,9996.66,Nissan,Manual,Gray,Partial,0,Yes
1579,2017,20.35,3000,Petrol,4,8567.99,Hyundai,Manual,Black,None,2,Yes
1580,2021,17.4,2000,Electric,1,13741.33,Ford,Automatic,Gray,Full,0,Yes
1581,2023,18.47,1200,Diesel,3,4591.47,Tesla,Manual,Gray,Partial,2,Yes
1582,2002,9.74,2000,Diesel,3,5390.62,Volkswagen,Manual,Gray,Full,0,Yes
1583,2016,12.8,2000,Diesel,5,4263.04,Volkswagen,Automatic,Silver,Full,1,Yes
1584,2019,23.44,1200,Electric,3,10495.89,Toyota,Automatic,Gray,None,1,Yes
1585,2009,19.05,1500,Diesel,1,7750.43,Nissan,Manual,Blue,Full,1,Yes
1586,1999,16.01,1000,Diesel,2,1885.17,Hyundai,Manual,Red,Partial,1,No
1587,1997,20.43,800,Diesel,2,4837.73,Nissan,Automatic,Blue,Partial,0,Yes
1588,2013,20.53,1000,Petrol,3,5675.93,Volkswagen,Manual,Black,Partial,0,Yes
1589,1995,27.95,2500,Diesel,4,4950.9,Ford,Automatic,Black,Full,0,Yes
1590,2022,18.82,5000,Petrol,3,13179.61,Chevrolet,Manual,Blue,None,0,Yes
1591,2009,12.69,1800,Petrol,2,6495.06,Volkswagen,Manual,Gray,Partial,1,No
1592,2002,17.42,4000,Diesel,5,9663.18,Honda,Automatic,Black,Full,0,No
1593,1996,21.04,1200,Petrol,2,3932.58,Honda,Manual,Red,Full,1,Yes
1594,1997,22.98,1000,Diesel,4,4053.63,Hyundai,Manual,White,Full,0,Yes
1595,2018,9.92,1500,Diesel,4,5661.1,Tesla,Manual,Silver,Full,1,Yes
1596,2008,19.27,1000,Diesel,5,4267.61,Nissan,Manual,Red,Full,0,Yes
1597,2018,13.51,2500,Petrol,4,7219.15,Hyundai,Manual,Gray,Full,0,Yes
1598,2008,15.17,5000,Diesel,3,9661.03,Tesla,Manual,Black,Partial,2,Yes
1599,2005,22.23,2000,Electric,3,9701.78,BMW,Manual,Silver,None,1,Yes
1600,2010,21.73,3000,Diesel,2,8011.55,Volkswagen,Automatic,Gray,Full,0,No
1601,1998,14.61,1800,Diesel,1,3049.87,BMW,Automatic,Blue,Partial,1,No
1602,2014,17.21,1000,Petrol,3,5672.49,Hyundai,Automatic,White,Full,2,Yes
1603,1999,15.32,1500,Electric,3,6013.45,Chevrolet,Manual,Blue,Full,1,No
1604,2016,32.46,800,Diesel,5,6104.82,Volkswagen,Manual,Silver,Full,1,Yes
1605,2015,19.39,1000,Petrol,3,4309.26,Hyundai,Manual,White,None,0,Yes
1606,2008,13.8,1500,Petrol,2,6459.71,Chevrolet,Manual,Blue,None,1,Yes
1607,2017,24.61,2000,Diesel,5,4709.85,BMW,Manual,Silver,Partial,0,Yes
1608,2010,24.79,1500,Petrol,3,7051.43,Honda,Automatic,White,Full,0,Yes
1609,2012,26.96,1500,Diesel,2,8211.48,Honda,Manual,Black,Full,1,Yes
1610,2001,28.44,5000,Petrol,5,10162.34,Hyundai,Manual,White,Full,2,Yes
1611,2004,21.54,5000,Diesel,1,12613.43,Honda,Manual,Gray,None,1,Yes
1612,2001,16.25,1000,Diesel,2,2822.5,Honda,Manual,Silver,Partial,1,Yes
1613,1995,16.99,4000,Diesel,3,9150.22,Honda,Manual,Red,Partial,0,Yes
1614,2017,16.54,5000,Diesel,5,10036.8,BMW,Manual,Silver,Partial,2,Yes
1615,2015,15.98,3000,Diesel,1,10228.71,Tesla,Manual,Red,Partial,0,Yes
1616,2013,24.2,3000,Electric,2,14576.06,Chevrolet,Manual,Blue,Partial,0,No
1617,2010,18.0,1800,Diesel,1,7049.31,Hyundai,Manual,Gray,Partial,1,Yes
1618,2023,22.86,1200,Diesel,2,7672.69,Chevrolet,Manual,Black,None,0,Yes
1619,2013,21.38,2000,Petrol,3,8209.87,Kia,Manual,White,Full,0,Yes
1620,1998,12.51,4000,Diesel,2,7027.53,Tesla,Manual,Silver,None,1,Yes
1621,2023,9.41,3000,Petrol,3,8116.39,Tesla,Automatic,Black,Partial,0,Yes
1622,2022,11.82,2500,Electric,2,12560.07,Chevrolet,Manual,Red,Partial,0,Yes
1623,2012,15.87,3000,Petrol,5,7857.22,Hyundai,Automatic,Red,None,0,Yes
1624,1996,18.67,1500,Petrol,2,4260.19,Kia,Manual,Silver,None,0,Yes
1625,1995,14.76,2000,Petrol,2,4486.82,Nissan,Automatic,Gray,Full,1,Yes
1626,2009,21.52,1800,Petrol,4,6198.82,Tesla,Automatic,Red,None,0,Yes
1627,1999,15.36,1000,Petrol,4,2401.64,Chevrolet,Automatic,Black,Full,0,Yes
1628,2014,19.28,3000,Diesel,2,9036.88,Hyundai,Manual,Black,Full,1,Yes
1629,2005,18.59,1200,Electric,4,5825.0,Nissan,Manual,Black,Full,0,Yes
1630,2004,26.67,1800,Petrol,3,5670.03,Tesla,Automatic,Silver,Full,0,Yes
1631,1996,13.12,3000,Petrol,4,4866.68,BMW,Manual,Red,None,1,Yes
1632,1997,29.04,4000,Diesel,2,11543.14,Kia,Automatic,Red,Full,0,Yes
1633,2017,15.03,4000,Petrol,1,10109.37,BMW,Automatic,Blue,Partial,2,Yes
1634,2017,11.3,1800,Diesel,1,7010.97,Hyundai,Automatic,White,Full,0,Yes
1635,2006,16.92,1000,Petrol,2,3535.98,Nissan,Manual,White,Partial,1,Yes
1636,2014,34.2,2500,Diesel,2,8275.85,Ford,Manual,Red,Full,1,Yes
1637,1999,22.48,2500,Petrol,1,8582.55,Honda,Manual,Gray,Partial,0,No
1638,1999,21.01,3000,Petrol,5,6301.95,Toyota,Automatic,Red,Partial,1,Yes
1639,2000,21.98,3000,Diesel,4,7892.4,Ford,Manual,Black,Full,0,Yes
1640,2003,14.15,1800,Petrol,5,1866.65,Toyota,Manual,Silver,None,0,Yes
1641,1996,19.63,800,Electric,3,6487.66,Kia,Automatic,Red,Full,1,Yes
1642,2015,18.01,1500,Diesel,1,9699.69,Honda,Automatic,Blue,Partial,0,Yes
1643,2006,27.05,1500,Diesel,1,8254.48,Ford,Manual,Blue,Partial,1,Yes
1644,1997,17.46,1200,Electric,5,5910.14,Tesla,Manual,Gray,Full,1,No
1645,2014,16.11,3000,Petrol,3,7664.11,Hyundai,Manual,Red,None,0,Yes
1646,2020,12.18,1200,Diesel,5,6619.24,Honda,Manual,White,Partial,0,Yes
1647,2016,18.7,1800,Petrol,3,6599.63,Honda,Manual,Silver,None,1,Yes
1648,2006,19.46,1000,Diesel,2,5640.17,Ford,Automatic,Blue,Partial,0,No
1649,2018,11.99,2000,Diesel,2,6500.45,Ford,Automatic,Red,Partial,0,Yes
1650,2011,20.27,2000,Petrol,1,7885.69,Tesla,Automatic,Red,Full,1,No
1651,2004,19.17,3000,Petrol,2,8776.53,Hyundai,Manual,Black,None,0,Yes
1652,2018,23.07,3000,Diesel,5,9771.65,Tesla,Automatic,Blue,Full,0,Yes
1653,2021,24.06,800,Diesel,3,7154.85,BMW,Manual,Black,None,1,No
1654,2008,18.47,1800,Electric,1,12168.88,Volkswagen,Automatic,Silver,Partial,0,Yes
1655,2017,12.82,1000,Diesel,2,5778.41,Ford,Automatic,Silver,Partial,0,No
1656,2011,13.85,5000,Petrol,1,12857.3,Honda,Automatic,Gray,Full,1,No
1657,2012,26.81,1800,Diesel,1,8054.76,Kia,Manual,Blue,Full,0,Yes
1658,2013,18.83,5000,Diesel,3,10364.6,BMW,Manual,Black,Full,0,Yes
1659,2011,26.73,4000,Petrol,5,9558.29,Honda,Automatic,Gray,None,0,Yes
1660,2008,20.49,1500,Petrol,5,3128.18,Kia,Automatic,Gray,Full,0,Yes
1661,2003,21.77,3000,Diesel,4,7283.25,BMW,Manual,White,Full,1,Yes
1662,2002,22.69,800,Diesel,5,3230.15,Nissan,Automatic,Black,Full,1,Yes
1663,1996,11.88,3000,Petrol,2,6343.01,BMW,Automatic,Blue,None,0,No
1664,2007,19.53,2000,Electric,4,8780.18,Nissan,Manual,Blue,Partial,0,Yes
1665,2019,11.82,3000,Diesel,4,7869.52,BMW,Manual,Black,Full,0,Yes
1666,2001,16.58,2000,Electric,4,7615.24,BMW,Automatic,Red,Partial,2,No
1667,2003,21.2,1200,Petrol,4,5324.14,Tesla,Manual,Red,Full,1,No
1668,2016,12.87,3000,Diesel,5,8370.08,Toyota,Automatic,White,Full,0,No
1669,2016,20.8,1800,Petrol,4,8273.87,Volkswagen,Automatic,Gray,Partial,0,No
1670,2005,10.51,5000,Diesel,2,7653.16,Ford,Manual,Gray,Full,0,No
1671,2008,23.72,1800,Petrol,2,8215.81,Hyundai,Automatic,White,Full,0,Yes
1672,1998,14.68,2500,Diesel,1,6808.48,Hyundai,Manual,White,Full,0,Yes
1673,2020,12.86,2000,Petrol,2,9990.51,BMW,Manual,Blue,Full,0,Yes
1674,2020,10.82,4000,Diesel,1,10673.21,BMW,Automatic,Blue,None,0,Yes
1675,2023,15.1,2500,Petrol,2,9110.15,Chevrolet,Manual,Red,Partial,1,Yes
1676,2007,8.46,1200,Petrol,4,3530.62,BMW,Manual,Black,Full,1,Yes
1677,1996,15.26,1800,Petrol,3,1413.89,Nissan,Manual,Silver,Partial,1,No
1678,2017,23.5,4000,Petrol,4,8031.9,Ford,Manual,Black,Full,1,Yes
1679,1999,17.06,5000,Diesel,5,8610.05,Volkswagen,Manual,Gray,Partial,1,Yes
1680,2005,12.11,1000,Petrol,1,3444.52,BMW,Manual,Red,Partial,0,No
1681,2000,19.13,800,Petrol,3,2057.42,BMW,Automatic,Red,Full,1,Yes
1682,2012,18.69,3000,Petrol,2,9484.54,Nissan,Manual,Red,Full,1,Yes
1683,2015,27.78,3000,Diesel,4,7896.32,Tesla,Manual,Red,None,0,Yes
1684,2004,21.95,1000,Petrol,1,6332.39,Chevrolet,Automatic,Blue,Full,0,Yes
1685,1998,19.53,3000,Petrol,1,6577.03,BMW,Manual,White,Full,1,Yes
1686,2003,22.53,1800,Diesel,2,5345.07,Tesla,Manual,White,None,0,Yes
1687,2000,17.33,1000,Diesel,1,4839.55,Nissan,Automatic,Black,None,0,Yes
1688,1996,17.62,2500,Diesel,2,4427.61,Honda,Manual,Black,Full,1,Yes
1689,2011,26.29,2500,Petrol,2,10688.21,Volkswagen,Manual,Gray,Partial,2,Yes
1690,1999,9.82,1200,Petrol,4,2123.35,Honda,Manual,Red,Full,3,Yes
1691,2019,22.84,800,Diesel,1,7673.0,Nissan,Automatic,Red,None,1,Yes
1692,2000,17.45,1500,Electric,5,6876.04,Ford,Automatic,Silver,Full,0,Yes
1693,2020,16.54,1000,Diesel,5,6456.08,Kia,Manual,White,Partial,0,Yes
1694,2006,15.24,1500,Petrol,4,3854.43,Chevrolet,Manual,Red,Full,0,Yes
1695,2017,18.77,3000,Diesel,4,9394.31,Volkswagen,Automatic,Gray,Partial,0,Yes
1696,2015,17.78,1000,Diesel,2,7035.6,Tesla,Manual,Black,Partial,2,Yes
1697,2004,15.93,800,Diesel,5,4078.39,Kia,Manual,Black,Full,0,Yes
1698,2016,14.49,1200,Diesel,1,6369.53,Tesla,Manual,Black,None,0,No
1699,2015,8.47,5000,Petrol,5,10419.05,Hyundai,Automatic,Silver,Full,0,Yes
1700,2021,14.38,2500,Diesel,4,8596.59,Nissan,Automatic,Red,None,0,Yes
1701,2019,15.44,2000,Diesel,4,7529.53,Nissan,Manual,Red,Partial,1,Yes
1702,2000,18.76,2000,Diesel,2,3439.22,Volkswagen,Manual,Gray,None,0,Yes
1703,2021,27.82,2500,Diesel,1,12394.94,BMW,Manual,Red,Partial,1,Yes
1704,2002,14.92,3000,Diesel,4,7029.91,Toyota,Manual,Gray,Full,0,Yes
1705,1996,12.88,1200,Diesel,1,4305.74,Tesla,Manual,Silver,Full,0,Yes
1706,2006,14.43,1200,Electric,5,5722.33,Hyundai,Manual,Red,Partial,1,Yes
1707,2007,18.77,5000,Petrol,2,12849.77,Volkswagen,Manual,Gray,Full,1,Yes
1708,2019,20.94,3000,Diesel,5,8705.23,Ford,Manual,White,Full,0,Yes
1709,2015,21.64,2500,Electric,4,11483.49,Volkswagen,Manual,Red,Full,2,Yes
1710,2001,22.14,5000,Petrol,4,8561.44,Tesla,Automatic,Red,Partial,0,Yes
1711,2004,22.85,1800,Petrol,1,6627.85,Kia,Manual,Black,Partial,0,Yes
1712,2007,16.61,1500,Petrol,4,4760.26,Nissan,Automatic,Red,Full,0,Yes
1713,2011,28.27,2000,Petrol,1,8061.03,Nissan,Manual,Blue,Full,0,Yes
1714,2020,16.23,4000,Electric,3,13187.56,Tesla,Manual,Silver,Partial,0,Yes
1715,2015,18.55,2000,Petrol,4,7411.51,Tesla,Manual,Black,Full,0,Yes
1716,2022,24.48,3000,Diesel,5,10683.37,Chevrolet,Automatic,Silver,Partial,0,Yes
1717,2020,20.83,800,Petrol,5,4143.28,Chevrolet,Manual,Blue,Full,1,No
1718,2008,6.8,2000,Petrol,1,8211.62,Ford,Manual,Black,Full,0,Yes
1719,1996,18.03,1000,Diesel,3,2098.33,Chevrolet,Manual,Gray,Full,2,Yes
1720,2022,22.31,1200,Diesel,4,6141.82,Ford,Automatic,Gray,Full,0,Yes
1721,2016,11.28,2000,Petrol,2,8684.48,Volkswagen,Automatic,Gray,Full,0,No
1722,2005,21.75,1000,Electric,2,8949.82,Hyundai,Automatic,Black,None,0,Yes
1723,1995,19.95,1500,Petrol,5,3765.9,Tesla,Manual,Blue,Partial,1,Yes
1724,2013,23.92,2000,Petrol,4,6375.91,Ford,Automatic,Blue,Full,1,Yes
1725,2015,14.54,1800,Diesel,2,7546.68,Ford,Manual,White,Full,0,Yes
1726,1998,22.98,2000,Petrol,1,8913.82,Ford,Automatic,Black,Full,0,Yes
1727,2013,18.8,2000,Diesel,4,5752.34,Tesla,Automatic,Silver,Partial,0,Yes
1728,2020,26.83,3000,Diesel,5,10351.43,Volkswagen,Manual,Red,None,0,Yes
1729,2023,31.93,4000,Petrol,3,12407.25,Chevrolet,Automatic,Blue,Full,0,Yes
1730,2015,25.69,1800,Diesel,1,7888.47,Toyota,Automatic,White,Full,0,Yes
1731,2005,20.4,2000,Petrol,1,6850.02,Kia,Manual,Blue,Full,2,Yes
1732,2002,29.61,2000,Diesel,4,6221.95,Ford,Automatic,Gray,Full,1,Yes
1733,2005,21.02,2000,Petrol,3,6003.13,Toyota,Manual,Silver,Full,0,Yes
1734,1998,13.46,1000,Electric,1,6643.18,Nissan,Automatic,Red,Partial,0,Yes
1735,2011,17.8,1500,Diesel,3,8138.11,Honda,Manual,Red,None,2,No
